Id,EventType,Message,VideoId,EventName,ModifiedBy,ModifiedDate,Video_Token,ThreadId,Tags,Created,SubmissionDate,VideoCreatorId,Reply_To,Weight,Position,Duration,VideoResolution,Views,CommunityManagerNotes,Custom_Label,Video_State,Video_Type,IsDeleted
17489,Video,,2523,Publish,35eda971-7641-4b3d-be98-36b65e74511d,7/9/2021 7:33:25 PM,r1a49fe10757240696078292307613b6,1734,,7/9/2021 7:04:13 PM,7/9/2021 7:04:46 PM,,0,0,12,26.57,355x768,0,,"Légy másokkal empatikus, odafigyelő, nyitott, mosolygós :)",Published,Normal,False
17490,Video,,2522,CustomLabel,35eda971-7641-4b3d-be98-36b65e74511d,7/9/2021 7:43:11 PM,r14b794fff2ad45ab56d9404b73c2a79,1734,,7/9/2021 3:55:26 PM,7/9/2021 3:55:34 PM,,0,0,11,17.97,360x480,0,,"Kezdeményezz dialógust! Mutass példát, és motiváld cselekvésre a körülötted lévőket is!",Published,Normal,False
17491,Video,,2524,Created,System,7/11/2021 9:10:20 AM,r1eb632a6a8ffffdcd565eec70414667,1734,,7/11/2021 9:08:23 AM,7/11/2021 9:09:03 AM,,0,0,13,12.88,432x697,0,,,Created,Normal,False
17492,Video,,2524,CustomLabel,35eda971-7641-4b3d-be98-36b65e74511d,7/11/2021 9:34:08 AM,r1eb632a6a8ffffdcd565eec70414667,1734,,7/11/2021 9:08:23 AM,7/11/2021 9:09:03 AM,,0,0,13,12.88,432x697,0,,"Hívd fel ",Created,Normal,False
17493,Video,,2524,CustomLabel,35eda971-7641-4b3d-be98-36b65e74511d,7/11/2021 9:34:59 AM,r1eb632a6a8ffffdcd565eec70414667,1734,,7/11/2021 9:08:23 AM,7/11/2021 9:09:03 AM,,0,0,13,12.88,432x697,0,,"Tájékozódj több forrásból, gondolkozz kritikusan! ",Created,Normal,False
17494,Video,,2524,Publish,35eda971-7641-4b3d-be98-36b65e74511d,7/11/2021 9:35:04 AM,r1eb632a6a8ffffdcd565eec70414667,1734,,7/11/2021 9:08:23 AM,7/11/2021 9:09:03 AM,,0,0,13,12.88,432x697,0,,"Tájékozódj több forrásból, gondolkozz kritikusan! ",Published,Normal,False
17495,Video,,2525,Created,System,7/12/2021 9:39:46 PM,r1f70c40405f990f0af0dc07c4972834,1734,,7/12/2021 9:38:42 PM,7/12/2021 9:39:28 PM,,0,0,14,35.8,432x477,0,,,Created,Normal,False
17496,Video,,2525,CustomLabel,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 9:24:55 AM,r1f70c40405f990f0af0dc07c4972834,1734,,7/12/2021 9:38:42 PM,7/12/2021 9:39:28 PM,,0,0,14,35.8,432x477,0,,Támogasd az Amnesty tevékenységét!,Created,Normal,False
17497,Video,,2525,CustomLabel,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 9:25:57 AM,r1f70c40405f990f0af0dc07c4972834,1734,,7/12/2021 9:38:42 PM,7/12/2021 9:39:28 PM,,0,0,14,35.8,432x477,0,,"Szólalj fel! Támogasd az Amnestyt, hogy folytathassuk az emberi jogi munkát! ",Created,Normal,False
17498,Video,,2524,PositionChange,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 9:26:05 AM,r1eb632a6a8ffffdcd565eec70414667,1734,,7/11/2021 9:08:23 AM,7/11/2021 9:09:03 AM,,0,0,14,12.88,432x697,0,,"Tájékozódj több forrásból, gondolkozz kritikusan! ",Published,Normal,False
17499,Video,,2525,PositionChange,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 9:26:05 AM,r1f70c40405f990f0af0dc07c4972834,1734,,7/12/2021 9:38:42 PM,7/12/2021 9:39:28 PM,,0,0,13,35.8,432x477,0,,"Szólalj fel! Támogasd az Amnestyt, hogy folytathassuk az emberi jogi munkát! ",Created,Normal,False
17500,Video,,2523,PositionChange,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 9:26:07 AM,r1a49fe10757240696078292307613b6,1734,,7/9/2021 7:04:13 PM,7/9/2021 7:04:46 PM,,0,0,13,26.57,355x768,0,,"Légy másokkal empatikus, odafigyelő, nyitott, mosolygós :)",Published,Normal,False
17501,Video,,2525,PositionChange,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 9:26:07 AM,r1f70c40405f990f0af0dc07c4972834,1734,,7/12/2021 9:38:42 PM,7/12/2021 9:39:28 PM,,0,0,12,35.8,432x477,0,,"Szólalj fel! Támogasd az Amnestyt, hogy folytathassuk az emberi jogi munkát! ",Created,Normal,False
17502,Video,,2522,PositionChange,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 9:26:10 AM,r14b794fff2ad45ab56d9404b73c2a79,1734,,7/9/2021 3:55:26 PM,7/9/2021 3:55:34 PM,,0,0,12,17.97,360x480,0,,"Kezdeményezz dialógust! Mutass példát, és motiváld cselekvésre a körülötted lévőket is!",Published,Normal,False
17503,Video,,2525,PositionChange,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 9:26:10 AM,r1f70c40405f990f0af0dc07c4972834,1734,,7/12/2021 9:38:42 PM,7/12/2021 9:39:28 PM,,0,0,11,35.8,432x477,0,,"Szólalj fel! Támogasd az Amnestyt, hogy folytathassuk az emberi jogi munkát! ",Created,Normal,False
17504,Video,,2522,PositionChange,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 9:26:11 AM,r14b794fff2ad45ab56d9404b73c2a79,1734,,7/9/2021 3:55:26 PM,7/9/2021 3:55:34 PM,,0,0,13,17.97,360x480,0,,"Kezdeményezz dialógust! Mutass példát, és motiváld cselekvésre a körülötted lévőket is!",Published,Normal,False
17505,Video,,2523,PositionChange,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 9:26:11 AM,r1a49fe10757240696078292307613b6,1734,,7/9/2021 7:04:13 PM,7/9/2021 7:04:46 PM,,0,0,12,26.57,355x768,0,,"Légy másokkal empatikus, odafigyelő, nyitott, mosolygós :)",Published,Normal,False
17506,Video,,2522,PositionChange,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 9:26:12 AM,r14b794fff2ad45ab56d9404b73c2a79,1734,,7/9/2021 3:55:26 PM,7/9/2021 3:55:34 PM,,0,0,14,17.97,360x480,0,,"Kezdeményezz dialógust! Mutass példát, és motiváld cselekvésre a körülötted lévőket is!",Published,Normal,False
17507,Video,,2524,PositionChange,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 9:26:12 AM,r1eb632a6a8ffffdcd565eec70414667,1734,,7/11/2021 9:08:23 AM,7/11/2021 9:09:03 AM,,0,0,13,12.88,432x697,0,,"Tájékozódj több forrásból, gondolkozz kritikusan! ",Published,Normal,False
17508,Video,,2516,PositionChange,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 9:26:14 AM,r1f6f314815ca09e6789638a972f3bf6,1734,,7/9/2021 10:46:49 AM,7/9/2021 10:47:07 AM,,0,0,8,8.37,432x697,0,,"Vedd ki a részed, önkénteskedj!",Published,Normal,False
17509,Video,,2518,PositionChange,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 9:26:14 AM,r18111b9a8f090bd79e50119a118d911,1734,,7/9/2021 11:32:52 AM,7/9/2021 11:33:16 AM,,0,0,7,14.16,432x697,0,,Önkénteskedj! Vállald fel magad! Érzékenyítsd a környezeted!,Published,Normal,False
17510,Video,,2523,PositionChange,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 9:26:15 AM,r1a49fe10757240696078292307613b6,1734,,7/9/2021 7:04:13 PM,7/9/2021 7:04:46 PM,,0,0,11,26.57,355x768,0,,"Légy másokkal empatikus, odafigyelő, nyitott, mosolygós :)",Published,Normal,False
17511,Video,,2525,PositionChange,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 9:26:15 AM,r1f70c40405f990f0af0dc07c4972834,1734,,7/12/2021 9:38:42 PM,7/12/2021 9:39:28 PM,,0,0,12,35.8,432x477,0,,"Szólalj fel! Támogasd az Amnestyt, hogy folytathassuk az emberi jogi munkát! ",Created,Normal,False
17512,Video,,2523,PositionChange,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 9:26:21 AM,r1a49fe10757240696078292307613b6,1734,,7/9/2021 7:04:13 PM,7/9/2021 7:04:46 PM,,0,0,12,26.57,355x768,0,,"Légy másokkal empatikus, odafigyelő, nyitott, mosolygós :)",Published,Normal,False
17513,Video,,2525,PositionChange,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 9:26:21 AM,r1f70c40405f990f0af0dc07c4972834,1734,,7/12/2021 9:38:42 PM,7/12/2021 9:39:28 PM,,0,0,11,35.8,432x477,0,,"Szólalj fel! Támogasd az Amnestyt, hogy folytathassuk az emberi jogi munkát! ",Created,Normal,False
17514,Video,,2526,Created,System,7/13/2021 9:54:43 AM,r15a8d4cb5ae91449115e79bee41ead2,1734,,7/13/2021 9:53:34 AM,7/13/2021 9:53:59 AM,,0,0,15,12.52,432x768,0,,,Created,Normal,False
17515,Video,,2525,Publish,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 9:58:15 AM,r1f70c40405f990f0af0dc07c4972834,1734,,7/12/2021 9:38:42 PM,7/12/2021 9:39:28 PM,,0,0,11,35.8,432x477,0,,"Szólalj fel! Támogasd az Amnestyt, hogy folytathassuk az emberi jogi munkát! ",Published,Normal,False
17516,Video,,2526,Delete,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 9:58:25 AM,r15a8d4cb5ae91449115e79bee41ead2,1734,,7/13/2021 9:53:34 AM,7/13/2021 9:53:59 AM,,0,0,15,12.52,432x768,0,,,Created,Normal,True
17517,Video,,2527,Created,System,7/13/2021 9:59:21 AM,r16cacd631ccd7f1613948fb0d2e765b,1734,,7/13/2021 9:58:34 AM,7/13/2021 9:59:00 AM,,0,0,16,13.96,432x768,0,,,Created,Normal,False
17518,Video,,2527,CustomLabel,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 10:03:51 AM,r16cacd631ccd7f1613948fb0d2e765b,1734,,7/13/2021 9:58:34 AM,7/13/2021 9:59:00 AM,,0,0,16,13.96,432x768,0,,Vedd természetesnek ha két ember szereti egymást!,Created,Normal,False
17519,Video,,2527,CustomLabel,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 10:04:28 AM,r16cacd631ccd7f1613948fb0d2e765b,1734,,7/13/2021 9:58:34 AM,7/13/2021 9:59:00 AM,,0,0,16,13.96,432x768,0,,Fogadd el ha két ember szereti egymást!,Created,Normal,False
17520,Video,,2527,Publish,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 10:04:29 AM,r16cacd631ccd7f1613948fb0d2e765b,1734,,7/13/2021 9:58:34 AM,7/13/2021 9:59:00 AM,,0,0,16,13.96,432x768,0,,Fogadd el ha két ember szereti egymást!,Published,Normal,False
17521,Video,,2514,PositionChange,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 10:04:40 AM,r12e27537bbbd76a9cb60ddcc567df8a,1734,,7/9/2021 8:23:16 AM,7/9/2021 8:23:23 AM,,0,0,4,8.67,360x480,0,,Önkénteskedj!,Published,Normal,False
17522,Video,,2517,PositionChange,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 10:04:40 AM,r151dcc1e552e2df758ad22c9311fe3e,1734,,7/9/2021 11:17:30 AM,7/9/2021 11:17:38 AM,,0,0,3,9.64,360x480,0,,Beszélgess az emberi jogokról!,Published,Normal,False
17523,Video,,2514,PositionChange,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 10:04:41 AM,r12e27537bbbd76a9cb60ddcc567df8a,1734,,7/9/2021 8:23:16 AM,7/9/2021 8:23:23 AM,,0,0,5,8.67,360x480,0,,Önkénteskedj!,Published,Normal,False
17524,Video,,2519,PositionChange,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 10:04:41 AM,r1c47317ddabb2c280e05a43b36f2a87,1734,,7/9/2021 11:42:30 AM,7/9/2021 11:42:44 AM,,0,0,4,13.41,360x480,0,,"Legyél emberi jogi aktivista! Légy önmagad, és ne kérj érte bocsánatot!",Published,Normal,False
17525,Video,,2514,PositionChange,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 10:04:42 AM,r12e27537bbbd76a9cb60ddcc567df8a,1734,,7/9/2021 8:23:16 AM,7/9/2021 8:23:23 AM,,0,0,6,8.67,360x480,0,,Önkénteskedj!,Published,Normal,False
17526,Video,,2515,PositionChange,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 10:04:42 AM,r1b999fa6a7ad6e0495d19291ad178f6,1734,,7/9/2021 10:05:43 AM,7/9/2021 10:06:05 AM,,0,0,5,10.52,432x324,0,,"Mutass példát, legyél elfogadó!",Published,Normal,False
17527,Video,,2514,PositionChange,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 10:04:42 AM,r12e27537bbbd76a9cb60ddcc567df8a,1734,,7/9/2021 8:23:16 AM,7/9/2021 8:23:23 AM,,0,0,7,8.67,360x480,0,,Önkénteskedj!,Published,Normal,False
17528,Video,,2518,PositionChange,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 10:04:42 AM,r18111b9a8f090bd79e50119a118d911,1734,,7/9/2021 11:32:52 AM,7/9/2021 11:33:16 AM,,0,0,6,14.16,432x697,0,,Önkénteskedj! Vállald fel magad! Érzékenyítsd a környezeted!,Published,Normal,False
17529,Video,,2514,PositionChange,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 10:04:43 AM,r12e27537bbbd76a9cb60ddcc567df8a,1734,,7/9/2021 8:23:16 AM,7/9/2021 8:23:23 AM,,0,0,8,8.67,360x480,0,,Önkénteskedj!,Published,Normal,False
17530,Video,,2516,PositionChange,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 10:04:43 AM,r1f6f314815ca09e6789638a972f3bf6,1734,,7/9/2021 10:46:49 AM,7/9/2021 10:47:07 AM,,0,0,7,8.37,432x697,0,,"Vedd ki a részed, önkénteskedj!",Published,Normal,False
17531,Video,,2514,PositionChange,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 10:04:43 AM,r12e27537bbbd76a9cb60ddcc567df8a,1734,,7/9/2021 8:23:16 AM,7/9/2021 8:23:23 AM,,0,0,11,8.67,360x480,0,,Önkénteskedj!,Published,Normal,False
17532,Video,,2525,PositionChange,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 10:04:43 AM,r1f70c40405f990f0af0dc07c4972834,1734,,7/12/2021 9:38:42 PM,7/12/2021 9:39:28 PM,,0,0,8,35.8,432x477,0,,"Szólalj fel! Támogasd az Amnestyt, hogy folytathassuk az emberi jogi munkát! ",Published,Normal,False
17533,Video,,2514,PositionChange,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 10:04:43 AM,r12e27537bbbd76a9cb60ddcc567df8a,1734,,7/9/2021 8:23:16 AM,7/9/2021 8:23:23 AM,,0,0,12,8.67,360x480,0,,Önkénteskedj!,Published,Normal,False
17534,Video,,2523,PositionChange,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 10:04:43 AM,r1a49fe10757240696078292307613b6,1734,,7/9/2021 7:04:13 PM,7/9/2021 7:04:46 PM,,0,0,11,26.57,355x768,0,,"Légy másokkal empatikus, odafigyelő, nyitott, mosolygós :)",Published,Normal,False
17535,Video,,2514,PositionChange,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 10:04:44 AM,r12e27537bbbd76a9cb60ddcc567df8a,1734,,7/9/2021 8:23:16 AM,7/9/2021 8:23:23 AM,,0,0,13,8.67,360x480,0,,Önkénteskedj!,Published,Normal,False
17536,Video,,2524,PositionChange,35eda971-7641-4b3d-be98-36b65e74511d,7/13/2021 10:04:44 AM,r1eb632a6a8ffffdcd565eec70414667,1734,,7/11/2021 9:08:23 AM,7/11/2021 9:09:03 AM,,0,0,12,12.88,432x697,0,,"Tájékozódj több forrásból, gondolkozz kritikusan! ",Published,Normal,False
17550,Video,,2533,Created,System,7/14/2021 7:36:59 AM,r15681a05bf430004781c1492361bc2c,1734,,7/14/2021 7:36:19 AM,7/14/2021 7:36:27 AM,,0,0,17,9.21,360x480,0,,,Created,Normal,False
17551,Video,,2533,Publish,35eda971-7641-4b3d-be98-36b65e74511d,7/14/2021 7:42:06 AM,r15681a05bf430004781c1492361bc2c,1734,,7/14/2021 7:36:19 AM,7/14/2021 7:36:27 AM,,0,0,17,9.21,360x480,0,,,Published,Normal,False
17552,Video,,2533,CustomLabel,35eda971-7641-4b3d-be98-36b65e74511d,7/14/2021 7:46:26 AM,r15681a05bf430004781c1492361bc2c,1734,,7/14/2021 7:36:19 AM,7/14/2021 7:36:27 AM,,0,0,17,9.21,360x480,0,,Légy egy elfogadó társadalom aktív tagja!,Published,Normal,False
17553,Video,,2533,CustomLabel,35eda971-7641-4b3d-be98-36b65e74511d,7/14/2021 7:50:49 AM,r15681a05bf430004781c1492361bc2c,1734,,7/14/2021 7:36:19 AM,7/14/2021 7:36:27 AM,,0,0,17,9.21,360x480,0,,Légy egy elfogadó társadalom aktív tagja! Neveld a gyerekedet is erre! :),Published,Normal,False
17554,Video,,2533,CustomLabel,35eda971-7641-4b3d-be98-36b65e74511d,7/14/2021 7:51:25 AM,r15681a05bf430004781c1492361bc2c,1734,,7/14/2021 7:36:19 AM,7/14/2021 7:36:27 AM,,0,0,17,9.21,360x480,0,,Légy egy elfogadó társadalom aktív tagja! Tanítsd a gyerekedet is erre!,Published,Normal,False
17555,Video,,2533,CustomLabel,35eda971-7641-4b3d-be98-36b65e74511d,7/14/2021 7:56:41 AM,r15681a05bf430004781c1492361bc2c,1734,,7/14/2021 7:36:19 AM,7/14/2021 7:36:27 AM,,0,0,17,9.21,360x480,0,,Legyél egy elfogadó társadalom aktív tagja! Tanítsd a gyerekedet is erre!,Published,Normal,False
17557,Video,,2534,Created,System,7/15/2021 3:33:54 PM,r10f267908049f9a4ce23dbf28b9140c,1734,,7/15/2021 3:33:17 PM,7/15/2021 3:33:25 PM,,0,0,18,17.98,360x480,0,,,Created,Normal,False
17558,Video,,2534,CustomLabel,35eda971-7641-4b3d-be98-36b65e74511d,7/15/2021 3:40:03 PM,r10f267908049f9a4ce23dbf28b9140c,1734,,7/15/2021 3:33:17 PM,7/15/2021 3:33:25 PM,,0,0,18,17.98,360x480,0,,"Ismerd meg a világot, ismertess meg másokkal is különböző perspektívákat!",Created,Normal,False
17559,Video,,2534,CustomLabel,35eda971-7641-4b3d-be98-36b65e74511d,7/15/2021 3:40:37 PM,r10f267908049f9a4ce23dbf28b9140c,1734,,7/15/2021 3:33:17 PM,7/15/2021 3:33:25 PM,,0,0,18,17.98,360x480,0,,"Ismerd meg a világot, ossz meg másokkal is különböző perspektívákat!",Created,Normal,False
17560,Video,,2534,Publish,35eda971-7641-4b3d-be98-36b65e74511d,7/15/2021 3:40:44 PM,r10f267908049f9a4ce23dbf28b9140c,1734,,7/15/2021 3:33:17 PM,7/15/2021 3:33:25 PM,,0,0,18,17.98,360x480,0,,"Ismerd meg a világot, ossz meg másokkal is különböző perspektívákat!",Published,Normal,False
17578,Video,,2541,Created,System,7/16/2021 11:59:29 PM,r1778e17104c9eb58d2c0b369f492752,1734,,7/16/2021 11:58:00 PM,7/16/2021 11:59:07 PM,,0,0,19,54.04,432x697,0,,,Created,Normal,False
17579,Video,,2541,CustomLabel,35eda971-7641-4b3d-be98-36b65e74511d,7/17/2021 6:57:22 AM,r1778e17104c9eb58d2c0b369f492752,1734,,7/16/2021 11:58:00 PM,7/16/2021 11:59:07 PM,Email provided,0,0,19,54.04,432x697,0,,"Szeressük egymást feltétel nélkül. Koncentrálj arra ",Created,Normal,False
17580,Video,,2541,CustomLabel,35eda971-7641-4b3d-be98-36b65e74511d,7/17/2021 6:58:27 AM,r1778e17104c9eb58d2c0b369f492752,1734,,7/16/2021 11:58:00 PM,7/16/2021 11:59:07 PM,Email provided,0,0,19,54.04,432x697,0,,Szeressük egymást feltétel nélkül. Egymás elfogadása,Created,Normal,False
17581,Video,,2541,CustomLabel,35eda971-7641-4b3d-be98-36b65e74511d,7/17/2021 6:59:33 AM,r1778e17104c9eb58d2c0b369f492752,1734,,7/16/2021 11:58:00 PM,7/16/2021 11:59:07 PM,Email provided,0,0,19,54.04,432x697,0,,"Feltétel nélküli szeretet. Egymás kölcsönös elfogadása. ",Created,Normal,False
17582,Video,,2541,CustomLabel,35eda971-7641-4b3d-be98-36b65e74511d,7/17/2021 7:00:20 AM,r1778e17104c9eb58d2c0b369f492752,1734,,7/16/2021 11:58:00 PM,7/16/2021 11:59:07 PM,Email provided,0,0,19,54.04,432x697,0,,"Feltétel nélküli, határtalan  szeretet. Egymás kölcsönös elfogadása. ",Created,Normal,False
17583,Video,,2541,CustomLabel,35eda971-7641-4b3d-be98-36b65e74511d,7/17/2021 7:02:08 AM,r1778e17104c9eb58d2c0b369f492752,1734,,7/16/2021 11:58:00 PM,7/16/2021 11:59:07 PM,Email provided,0,0,19,54.04,432x697,0,,"Szeress másokat feltételek nélkül, határtalanul,  szeretet. Egymás kölcsönös elfogadása. ",Created,Normal,False
17584,Video,,2541,CustomLabel,35eda971-7641-4b3d-be98-36b65e74511d,7/17/2021 7:02:43 AM,r1778e17104c9eb58d2c0b369f492752,1734,,7/16/2021 11:58:00 PM,7/16/2021 11:59:07 PM,Email provided,0,0,19,54.04,432x697,0,,"Szeress másokat feltételek nélkül. ",Created,Normal,False
17585,Video,,2541,CustomLabel,35eda971-7641-4b3d-be98-36b65e74511d,7/17/2021 7:02:55 AM,r1778e17104c9eb58d2c0b369f492752,1734,,7/16/2021 11:58:00 PM,7/16/2021 11:59:07 PM,Email provided,0,0,19,54.04,432x697,0,,"Szeress másokat feltétel nélkül.  ",Created,Normal,False
17586,Video,,2541,CustomLabel,35eda971-7641-4b3d-be98-36b65e74511d,7/17/2021 7:05:23 AM,r1778e17104c9eb58d2c0b369f492752,1734,,7/16/2021 11:58:00 PM,7/16/2021 11:59:07 PM,Email provided,0,0,19,54.04,432x697,0,,"Szeress és fogadj el másokat feltétel és határok nélkül. Tegyél te is azért, hogy Magyarországon a szeretet domináljon!  ",Created,Normal,False
17587,Video,,2541,CustomLabel,35eda971-7641-4b3d-be98-36b65e74511d,7/17/2021 7:06:20 AM,r1778e17104c9eb58d2c0b369f492752,1734,,7/16/2021 11:58:00 PM,7/16/2021 11:59:07 PM,Email provided,0,0,19,54.04,432x697,0,,"Szeress és fogadj el másokat feltétel és határok nélkül. Tegyél te is azért, hogy Magyarországon a szeretet domináljon! ",Created,Normal,False
17588,Video,,2541,Publish,35eda971-7641-4b3d-be98-36b65e74511d,7/17/2021 7:06:21 AM,r1778e17104c9eb58d2c0b369f492752,1734,,7/16/2021 11:58:00 PM,7/16/2021 11:59:07 PM,Email provided,0,0,19,54.04,432x697,0,,"Szeress és fogadj el másokat feltétel és határok nélkül. Tegyél te is azért, hogy Magyarországon a szeretet domináljon! ",Published,Normal,False
17589,Video,,2541,CustomLabel,35eda971-7641-4b3d-be98-36b65e74511d,7/17/2021 7:06:54 AM,r1778e17104c9eb58d2c0b369f492752,1734,,7/16/2021 11:58:00 PM,7/16/2021 11:59:07 PM,Email provided,0,0,19,54.04,432x697,0,,"Szeress és fogadj el másokat feltételek és határok nélkül. Tegyél te is azért, hogy Magyarországon a szeretet domináljon! ",Published,Normal,False
17597,Video,,2543,Created,System,7/18/2021 8:01:34 AM,r1883ab70cf5d7cd30899bbaf2e4bb47,1734,,7/18/2021 7:59:58 AM,7/18/2021 8:01:13 AM,,0,0,20,38.94,432x324,0,,,Created,Normal,False
17598,Video,,2543,CustomLabel,35eda971-7641-4b3d-be98-36b65e74511d,7/18/2021 10:48:40 AM,r1883ab70cf5d7cd30899bbaf2e4bb47,1734,,7/18/2021 7:59:58 AM,7/18/2021 8:01:13 AM,Email provided,0,0,20,38.94,432x324,0,,"Gyere el a Pride-ra a befogadásért, az elfogadásért!",Created,Normal,False
